"","year","island","year.island","population","year_pop","npop","length","width","depth","longest_spine","lower_spine","spine_position","PC1","PC2","PC3","PC4","PC5","PC6"
"4619",2017,"Isabela","2017_Isabela","AP","2017_Isabela_AP",4,-0.808877668995599,-0.933800668109887,-0.533300936722013,-0.532524182179861,0.931116443758013,-1.11335911482127,1.26952927305392,0.894806792585008,1.07350180519631,-0.230232404223448,-0.139899100787744,0.317367593386679
"4620",2017,"Isabela","2017_Isabela","AP","2017_Isabela_AP",4,0.468850268529293,0.877898576757423,1.25585363752981,-1.2423136519209,0.931116443758013,-0.0275738308639688,-0.716861510665731,-0.307952584093451,0.0552071716278239,2.0616000046923,-0.881658620387055,0.643548764510143
"4621",2017,"Isabela","2017_Isabela","AP","2017_Isabela_AP",4,-0.81609647090252,0.910250348987197,0.63972093646296,-0.865553364664994,-1.07388021550108,-2.19914439877858,-0.102029910572798,-1.66148658850892,2.49551994035928,0.261220753157121,-0.0195283023050581,0.349304825107725
"4622",2017,"Isabela","2017_Isabela","AP","2017_Isabela_AP",4,-0.10143508211741,3.07781908838201,1.50467645911451,-0.505612733090154,-1.07388021550108,1.05821145309334,-2.6709099586122,-1.68920432290883,-0.290531117695671,1.11936289060728,1.56718602039244,-0.303768648783916
"4623",2017,"Isabela","2017_Isabela","AP","2017_Isabela_AP",4,2.07864309377252,1.34699927408914,1.81274280964793,-0.165855688332594,0.931116443758013,-1.11335911482127,-3.01254210458525,1.09122739784822,1.32956790022891,0.570646417413893,-1.06240511275814,0.0845504540923716
"4624",2017,"Isabela","2017_Isabela","AP","2017_Isabela_AP",4,-0.0292470630482077,0.489677310000142,0.710813171201443,-0.895828744890915,-1.07388021550108,-1.11335911482127,-0.447868236167962,-1.51277757664294,1.20463238273657,0.12274542146843,-0.542817565015633,0.281401956777225
"4625",2017,"Isabela","2017_Isabela","AP","2017_Isabela_AP",4,-0.296342733604259,1.12053686848072,1.00703081594512,-0.663717496492186,-1.07388021550108,-1.11335911482127,-0.990396746594369,-1.43504051150321,1.44789986879074,0.148841669976883,0.163803987323406,0.296049049182864
"4626",2017,"Isabela","2017_Isabela","AP","2017_Isabela_AP",4,-0.498469186998026,2.64107016328007,0.687115759621949,-0.576255286950636,0.931116443758013,-1.11335911482127,-1.22208535360983,0.054358838466788,1.80007333628665,1.86102398148653,1.04352106733292,-0.348317918004418
"4628",2017,"Isabela","2017_Isabela","AP","2017_Isabela_AP",4,-0.382968356487302,0.780843260068103,1.1018204622631,-0.532524182179861,0.931116443758013,-2.19914439877858,-0.576941115404738,0.468557559822149,2.52046354156198,0.804711702473756,-0.0852588800109582,0.767572849388337
"4629",2017,"Isabela","2017_Isabela","AP","2017_Isabela_AP",4,-0.433499969835744,0.94260212121697,-0.3792677614553,-0.216314655375796,0.931116443758013,-1.11335911482127,-0.194636240312372,0.940362312720665,1.49736931585761,0.265163285114236,0.700159716093543,-0.580249517206794
"4632",2017,"Isabela","2017_Isabela","AP","2017_Isabela_AP",4,0.115128975090198,2.57636661882053,0.817451523309168,-0.505612733090154,-1.07388021550108,-2.19914439877858,-1.8171865536319,-1.43676810102241,2.81043012236057,0.553406780624599,0.355501555294407,-0.652967122336493
"4633",2017,"Isabela","2017_Isabela","AP","2017_Isabela_AP",4,-1.58128947303607,1.05583332402118,-0.213385880398839,-0.478701284000446,0.931116443758013,3.22978202100795,0.058522835815201,0.343927798231118,-2.73257937128747,1.07575608985713,2.48028352647027,-0.107847751823547
"4634",2017,"Isabela","2017_Isabela","AP","2017_Isabela_AP",4,-0.267467525976577,1.20141629905516,0.0946804701345889,-0.50224880195394,0.931116443758013,-0.0275738308639688,-0.517052413333333,0.510460209256544,0.380372455804493,0.96520228609006,0.64737648076681,-0.330116887946487
"4635",2017,"Isabela","2017_Isabela","AP","2017_Isabela_AP",4,-0.32521794123194,-0.52940351523772,-0.462208701983531,-1.13803178669828,0.931116443758013,-1.11335911482127,1.35724385282906,0.163361469421396,0.924095841825842,0.902278360533542,-0.986043941925044,0.153499139466173
"4636",2017,"Isabela","2017_Isabela","AP","2017_Isabela_AP",4,-0.498469186998026,0.0367524987833149,0.414595526457763,-0.431606248093457,0.931116443758013,-2.19914439877858,0.128725999387058,0.789082284687237,2.38341463225512,0.170488225190379,-0.179030785883203,0.552919167167962
"4637",2017,"Isabela","2017_Isabela","AP","2017_Isabela_AP",4,-0.693376838484875,0.149983701587522,0.118377881714083,-1.02029419693081,-1.07388021550108,1.05821145309334,0.290758668743819,-1.66896944069061,-1.00523242133122,0.221834627681398,0.280117930728594,0.1729206309057
"4638",2017,"Isabela","2017_Isabela","AP","2017_Isabela_AP",4,-1.20591177387622,0.570556740574576,0.236864939611556,-0.912648400571982,-1.07388021550108,-0.0275738308639688,0.309865465080006,-1.70186207445125,0.275948774197674,0.252608313230156,0.670903431123623,0.276386691659586
"4639",2017,"Isabela","2017_Isabela","AP","2017_Isabela_AP",4,-0.0509034687689681,0.974953893446744,0.793754111729674,-0.596438873767917,0.931116443758013,-0.0275738308639688,-0.835298217141438,0.406019379924707,0.306900276729238,1.07727118653675,0.261130703803596,0.276615129072325
"4640",2017,"Isabela","2017_Isabela","AP","2017_Isabela_AP",4,-0.563438404160309,0.457325537770369,0.260562351191049,-0.263409691282784,-1.07388021550108,-0.0275738308639688,-0.606076455416363,-0.808462569149395,0.340946571937141,-0.840295491117175,0.828257017423565,-0.0352633188526007
"4641",2017,"Isabela","2017_Isabela","AP","2017_Isabela_AP",4,-0.447937573649585,0.780843260068103,-0.154142351450102,-0.206222861967155,0.931116443758013,-0.0275738308639688,-0.363224406667688,0.943258712434945,0.390844485122552,0.262474089815201,0.932176262733847,-0.347855241064861
"4644",2017,"Isabela","2017_Isabela","AP","2017_Isabela_AP",4,0.764821146713025,1.36317516020402,1.46913034174526,-0.488793077409086,-1.07388021550108,-0.0275738308639688,-2.20925000524657,-1.17133279305206,0.326587103734085,0.0800293437582142,-0.0825112106628448,0.111396247728806
"4646",2017,"Isabela","2017_Isabela","AP","2017_Isabela_AP",4,-0.238592318348896,0.505853196115029,0.746359288570685,-0.482065215136659,-1.07388021550108,-0.0275738308639688,-0.870774001751701,-1.07669299247389,0.265130788935367,-0.42681108145976,0.350710188228895,0.266101306018799
"4647",2017,"Isabela","2017_Isabela","AP","2017_Isabela_AP",4,-0.844971678530201,-0.173534020710212,-0.3792677614553,-0.603166736040344,0.931116443758013,-1.11335911482127,0.912020111479932,0.637854137865753,1.22121638529658,0.300099425625382,0.127592455060904,0.141310853106496
"4648",2017,"Isabela","2017_Isabela","AP","2017_Isabela_AP",4,-1.14094255671393,-0.804393579190793,-0.343721644086058,-0.724268256944029,0.931116443758013,2.14399673705064,1.11654631629664,0.52136713060362,-2.16084354543521,0.374805275069392,0.815498361843266,0.508605860692835
"4649",2017,"Isabela","2017_Isabela","AP","2017_Isabela_AP",4,-1.00378532048245,0.619084398919236,0.781905405939927,-0.286957209236279,0.931116443758013,-0.0275738308639688,-0.450508027092558,0.695724659371078,0.454034274730042,0.460223517198005,1.16552004549945,0.706033006341512
"4650",2017,"Isabela","2017_Isabela","AP","2017_Isabela_AP",4,0.00684694648639363,-0.399996426318626,-0.343721644086058,-0.623350322857625,0.931116443758013,1.05821145309334,0.337710024906429,0.757844908863765,-1.12568823167449,0.305260865432038,-0.0641336429360406,-0.0897960515139207
"4651",2017,"Isabela","2017_Isabela","AP","2017_Isabela_AP",4,-1.1986929719693,0.489677310000142,-0.16599105723985,-0.895828744890915,0.931116443758013,-0.0275738308639688,0.830762215221901,0.0641277230121483,0.247921706575899,1.21328435087929,0.642618432134465,0.197871590461023
"4653",2017,"Isabela","2017_Isabela","AP","2017_Isabela_AP",4,-1.2347869815039,0.473501423885256,0.544931290144983,-0.165855688332594,0.931116443758013,-0.0275738308639688,-0.239606219863521,0.856578037452969,0.480356195717923,0.176126663771879,1.41747924499316,0.635609942645381
"4654",2017,"Isabela","2017_Isabela","AP","2017_Isabela_AP",4,-1.31419380248002,-0.335292881859079,-0.509603525142519,-1.03038599033945,-1.07388021550108,-0.0275738308639688,1.32833373659419,-1.60185760973647,0.0421964538394276,-0.136828086123109,0.271773472625172,0.129120945476605
"4655",2017,"Isabela","2017_Isabela","AP","2017_Isabela_AP",4,-1.35750661392154,0.0367524987833149,-0.0948988225013666,-0.428242316957244,0.931116443758013,1.05821145309334,0.529299255959667,0.661983609839231,-0.778414426322696,0.337195750926745,1.35582200350194,0.38458182876911
"4656",2017,"Isabela","2017_Isabela","AP","2017_Isabela_AP",4,-0.267467525976577,0.619084398919236,0.296108468560291,-0.835277984439073,0.931116443758013,-0.0275738308639688,-0.0439754361673211,0.209853893319253,0.178238925682196,1.20285494695687,0.0380821764191251,0.159344814681266
"4657",2017,"Isabela","2017_Isabela","AP","2017_Isabela_AP",4,-0.946034905227085,0.182335473817295,0.533082584355236,-0.488793077409086,-1.07388021550108,2.14399673705064,-0.444572994552767,-1.14187271939743,-1.88691544107557,-0.446816037187671,1.3253937383435,0.448787551786611
"4658",2017,"Isabela","2017_Isabela","AP","2017_Isabela_AP",4,-0.0581222706758889,1.3955269324338,1.08997175647335,-0.155763894923954,0.931116443758013,-0.0275738308639688,-1.61468984090761,0.814623034679771,0.527557102295022,0.657407371543695,0.904491309343071,0.240673234735381
"4659",2017,"Isabela","2017_Isabela","AP","2017_Isabela_AP",4,-0.426281167928824,0.149983701587522,0.0472856469756,-0.468609490591806,-1.07388021550108,1.05821145309334,-0.332837837551016,-0.963616066232476,-0.894558357656751,-0.654601079034916,0.669527583154649,-0.104638039568738
"4661",2017,"Isabela","2017_Isabela","AP","2017_Isabela_AP",4,-1.1986929719693,-1.03085598479921,-0.758426346727211,-1.00347454124975,0.931116443758013,-0.0275738308639688,1.98204689855383,0.299866164658434,-0.117664883394747,0.502017877241468,-0.0932465989996752,0.400294141356541
"4662",2017,"Isabela","2017_Isabela","AP","2017_Isabela_AP",4,-2.10826201224125,-0.125006362365552,-0.8058211698862,-0.774727223987231,-1.07388021550108,1.05821145309334,1.46334764070952,-1.45063539941332,-0.831986839374955,-0.355757066197799,1.5344015417056,0.0110195865882561
"4663",2017,"Isabela","2017_Isabela","AP","2017_Isabela_AP",4,-0.491250385091106,-0.480875856893059,0.781905405939927,-0.418150523548603,0.931116443758013,-1.11335911482127,0.0308817646108063,0.855699810043241,1.2079494945667,-0.00527045221809196,-0.115388820320226,1.04654415605709
"4664",2017,"Isabela","2017_Isabela","AP","2017_Isabela_AP",4,-0.83053407471636,0.408797879425709,-0.201537174609091,-0.710812532399175,-1.07388021550108,-0.0275738308639688,0.245537768671875,-1.32544492757533,0.226507170852074,-0.223877971128476,0.549219691726777,-0.192633219167987
"4665",2017,"Isabela","2017_Isabela","AP","2017_Isabela_AP",4,-2.05051159698589,-1.30584604875228,-1.27976940147609,-0.495520939681513,0.931116443758013,-1.11335911482127,2.49197957943333,0.893607364939204,1.15246445963231,-0.520729265583384,0.712446378988389,0.323639033282437
"4666",2017,"Isabela","2017_Isabela","AP","2017_Isabela_AP",4,0.324474230390887,2.73812547996939,2.46442162808403,-0.75454363716995,-1.07388021550108,-0.0275738308639688,-2.93518909786932,-1.93283581832876,0.639333076378761,1.37054283747955,0.512458386537522,0.544197862885634
"4667",2017,"Isabela","2017_Isabela","AP","2017_Isabela_AP",4,0.237848607507843,1.16906452682538,0.42644423224751,-0.67717322103704,-1.07388021550108,-0.0275738308639688,-1.0661233134175,-1.33277613715076,0.265976706571794,0.153332570116194,0.0722584883229181,-0.415091721593364
"4669",2017,"Isabela","2017_Isabela","AP","2017_Isabela_AP",4,-2.07216800270665,-1.90435383500309,-1.73002022148648,-0.895828744890915,0.931116443758013,-0.0275738308639688,3.30557174496348,0.563751692788277,-0.18365364272205,-0.210277724474958,0.351398399570087,0.289700314969274
"4671",2017,"Isabela","2017_Isabela","AP","2017_Isabela_AP",4,-1.61738348257067,-1.72641908773934,-0.734728935147716,-0.801638673076938,0.931116443758013,-0.0275738308639688,2.32451830166354,0.609905954839551,-0.143982572976841,-0.149234756194558,0.14566581657624,0.832072792032151
"4673",2017,"Isabela","2017_Isabela","AP","2017_Isabela_AP",4,1.89817304609951,5.01892542216842,3.90996373443319,-0.485429146272873,-1.07388021550108,-0.0275738308639688,-5.91530550843468,-1.96729483818314,1.01723379992758,2.26625336609608,0.516090457145019,0.0872436348299255
"4674",2017,"Isabela","2017_Isabela","AP","2017_Isabela_AP",4,-0.289123931697338,-0.52940351523772,1.36249198963754,-0.138944239242886,-1.07388021550108,2.14399673705064,-1.26404510166259,-0.565600219762677,-1.99466665845127,-1.28009168871431,0.869600334615613,1.11177003123269
"4676",2017,"Isabela","2017_Isabela","AP","2017_Isabela_AP",4,-0.462375177463425,1.31464750185936,1.11366916805285,-0.270137553555211,-1.07388021550108,-1.11335911482127,-1.42696649213431,-1.04291699337045,1.62385564668703,-0.334669408849654,0.788649115130579,0.273487359636478
"4677",2017,"Isabela","2017_Isabela","AP","2017_Isabela_AP",4,-0.202498308814294,1.55728579358267,0.900392463837399,-0.569527424678209,-1.07388021550108,1.05821145309334,-1.50076540442767,-1.41620390282265,-0.630241974359987,0.344094228179074,0.955230275074282,-0.0831827219882535
"4678",2017,"Isabela","2017_Isabela","AP","2017_Isabela_AP",4,-1.32863140629386,-0.270589337399532,0.13022658750383,-0.889100882618488,0.931116443758013,-0.0275738308639688,1.0799666520772,0.172683922120178,0.125227798473527,0.852336208331161,0.416488005622635,0.815105168042481
"4680",2017,"Isabela","2017_Isabela","AP","2017_Isabela_AP",4,-1.19147417006237,0.764667373953217,-0.130444939870608,-0.710812532399175,0.931116443758013,-0.0275738308639688,0.502722675808374,0.226805554095063,0.355488954698481,1.07577365429126,0.949761620144589,0.0641199745896046
"4682",2017,"Isabela","2017_Isabela","AP","2017_Isabela_AP",4,-1.63903988829143,0.182335473817295,0.118377881714083,-1.30622834350896,-1.07388021550108,-1.11335911482127,1.27533636079701,-2.13269636042868,1.2326717572109,0.598006410032514,0.132626491374709,0.619024691003711
"4683",2017,"Isabela","2017_Isabela","AP","2017_Isabela_AP",4,-0.787221263274838,0.554380854459689,0.710813171201443,-0.714176463535388,-1.07388021550108,-0.0275738308639688,-0.362696560723889,-1.44524506828805,0.287705136511566,-0.0190906624341706,0.541012634259323,0.47000238006652
"4684",2017,"Isabela","2017_Isabela","AP","2017_Isabela_AP",4,-1.14094255671393,-0.0117751595613449,0.817451523309168,-0.340780107415694,0.931116443758013,-0.0275738308639688,-0.0519829561619491,0.732122959542629,0.331193652204799,0.225118182756047,0.944321319614246,1.07129722261418
"4686",2017,"Isabela","2017_Isabela","AP","2017_Isabela_AP",4,-0.433499969835744,0.489677310000142,0.118377881714083,-0.889100882618488,-1.07388021550108,-1.11335911482127,0.0977883431365464,-1.50776672046677,1.23891112844568,0.0517066426066673,-0.207094324537289,-0.0517930265539783
"4687",2017,"Isabela","2017_Isabela","AP","2017_Isabela_AP",4,-1.54519546350147,-0.642634718041926,-1.07834140305038,-1.21203827169498,0.931116443758013,-1.11335911482127,2.4779657735107,-0.0313400243014302,1.02791001207385,0.935716923068962,-0.164191138939872,0.169635397084409
"4688",2017,"Isabela","2017_Isabela","AP","2017_Isabela_AP",4,-0.765564857554077,-0.480875856893059,0.165772704873072,-0.475337352864232,0.931116443758013,-1.11335911482127,0.581779323528374,0.807656211672529,1.20520349851598,0.0125055388937114,0.0542225942043545,0.660058345666572
"4689",2017,"Isabela","2017_Isabela","AP","2017_Isabela_AP",4,-0.664501630857193,-0.335292881859079,-0.0475039993423777,-0.243226104465504,0.931116443758013,-1.11335911482127,0.361875865575025,1.09245098397451,1.2754140430054,-0.304674542229673,0.294833449427701,0.335317595798185
"4690",2017,"Isabela","2017_Isabela","AP","2017_Isabela_AP",4,-0.693376838484875,0.554380854459689,0.888543758047652,-1.21876613396741,-1.07388021550108,-1.11335911482127,0.0782258823417154,-2.03265084898394,1.23096169812285,0.714679576365892,-0.362820834684921,0.714173449021085
"4691",2017,"Isabela","2017_Isabela","AP","2017_Isabela_AP",4,-1.44413223680459,-0.86909712365034,-1.01909787410165,-0.845369777847713,0.931116443758013,-0.0275738308639688,2.03526152459831,0.443638721756972,-0.017259990053015,0.319119849697745,0.339932091554192,0.17442958314409
"4692",2017,"Isabela","2017_Isabela","AP","2017_Isabela_AP",4,-0.909940895692483,-1.17643895983319,-0.687334111988727,-0.445061972638311,0.931116443758013,-0.0275738308639688,1.32762205386527,1.03104676983308,-0.0319955075089846,-0.442587291715693,0.220225336565054,0.291944374966373
"4705",2017,"Floreana","2017_Floreana","CD","2017_Floreana_CD",3,-1.22034937769006,-0.286765223514419,-1.06649269726064,-0.942923780797904,-1.07388021550108,-0.0275738308639688,1.4906848762973,-1.43557934786974,0.0393282385836646,-0.328149871712369,0.334778740679328,-0.39820981286547
"4707",2017,"Floreana","2017_Floreana","CD","2017_Floreana_CD",3,-1.40803822726998,-1.25731839040762,-1.25607198989659,-0.441698041502098,-1.07388021550108,-1.11335911482127,1.79140977837504,-0.640520040158487,1.08499313039527,-1.69337403451094,0.323053772851066,-0.147600585717093
"4712",2017,"Floreana","2017_Floreana","CD","2017_Floreana_CD",3,-0.296342733604259,-0.141182248480439,0.165772704873072,-0.730996119216456,-1.07388021550108,1.05821145309334,-0.0844350178949572,-1.20922456346951,-1.03968267806552,-0.39184925450972,0.163102783280368,0.127499132032056
"4714",2017,"Floreana","2017_Floreana","CD","2017_Floreana_CD",3,0.598788702853858,-0.62645883192704,0.331654585929532,-0.374419418777829,-1.07388021550108,1.05821145309334,-0.763970711983804,-0.564383640354437,-1.1611062352139,-1.22063550840908,-0.346541901764963,0.0635951269546284
"4729",2017,"Floreana","2017_Floreana","CD","2017_Floreana_CD",3,-0.173623101186614,-0.658810604156813,0.307957174350038,-0.280229346963852,-1.07388021550108,1.05821145309334,-0.415411584643868,-0.565402387587532,-1.03310715729046,-1.34646127336145,0.327825288182383,0.323425569250158
"4732",2017,"Floreana","2017_Floreana","CD","2017_Floreana_CD",3,-1.09762974527241,-0.77204180696102,-1.37455904779407,-0.905920538299555,-1.07388021550108,-2.19914439877858,2.02128255789585,-1.21203706525979,2.09533510923423,-0.819918462824293,-0.486268520506694,-0.443663421221195
"4734",2017,"Floreana","2017_Floreana","CD","2017_Floreana_CD",3,-0.657282828950273,0.60290851280435,0.153923999083325,-0.953015574206544,-1.07388021550108,-0.0275738308639688,0.0896731871710099,-1.66121920122064,0.190032832016007,0.292133346490075,0.227866643857906,0.000898230271285727
