year,island,year island,population,year_pop,npop,mericarp,length,width,depth,longest_spine,spine_tip_distance,lower_spine,spine_position,eaten,eaten_insects,seed_position_1,seed_position_2,seed_position_3,seed_position_4,seed_position_5,seed_position_6,germinated,germinated_position_1,germinated_position_2,germinated_position_3,germinated_position_4,germinated_position_5,germinated_position_6,total_seed_mericarp,mericarp_notes,spine_notes,measurer,mass,hardness
2015,Isabela,2015_Isabela,AP,2015_Isabela_AP,4,40,4.13,2.53,,6.98,,0,,0,,,,,,,,0,,,,,,,,,,,0.03,NA
2015,Isabela,2015_Isabela,AP,2015_Isabela_AP,4,41,4.82,3.57,,8.56,,1,,0,,,,,,,,0,,,,,,,,,,,0.052,NA
2015,Isabela,2015_Isabela,AP,2015_Isabela_AP,4,42,4.06,2.58,,9.38,,1,,0,,,,,,,,0,,,,,,,,,,,0.033,NA
2015,Isabela,2015_Isabela,AP,2015_Isabela_AP,4,43,4.57,2.95,,10.26,,0,,0,,,,,,,,0,,,,,,,,,,,0.042,NA
2015,Isabela,2015_Isabela,AP,2015_Isabela_AP,4,44,6.17,3.57,,10.31,,0,,0,,,,,,,,0,,,,,,,,,,,0.071,NA
2015,Isabela,2015_Isabela,AP,2015_Isabela_AP,4,45,4.97,3.08,,9.4,,0,,0,,,,,,,,0,,,,,,,,,,,0.037,NA
2015,Isabela,2015_Isabela,AP,2015_Isabela_AP,4,46,4.48,3.51,,7.67,,0,,0,,,,,,,,0,,,,,,,,,,,0.031,NA
2015,Isabela,2015_Isabela,AP,2015_Isabela_AP,4,47,4.57,2.8,,9.66,,1,,0,,,,,,,,0,,,,,,,,,,,0.053,NA
2015,Isabela,2015_Isabela,AP,2015_Isabela_AP,4,48,4.3,2.46,,7.84,,1,,0,,,,,,,,0,,,,,,,,,,,0.028,NA
2015,Isabela,2015_Isabela,AP,2015_Isabela_AP,4,49,6.12,3.51,,11.82,,1,,0,,,,,,,,0,,,,,,,,,,,0.073,NA
2015,Isabela,2015_Isabela,AP,2015_Isabela_AP,4,50,5.62,3.71,,7.93,,0,,1,,1,1,0,0,0,0,0,,,,,,,,,,,0.046,0.71
2015,Isabela,2015_Isabela,AP,2015_Isabela_AP,4,51,3.59,3.01,,8.92,,1,,0,,,,,,,,0,,,,,,,,,,,0.028,NA
2015,Isabela,2015_Isabela,AP,2015_Isabela_AP,4,52,3.4,2.78,,8.31,,1,,0,,,,,,,,0,,,,,,,,,,,0.019,NA
2015,Isabela,2015_Isabela,AP,2015_Isabela_AP,4,53,4.96,3.65,,8.83,,1,,0,,,,,,,,0,,,,,,,,,,,0.068,NA
2015,Isabela,2015_Isabela,AP,2015_Isabela_AP,4,54,4.51,2.83,,9.55,,0,,0,,,,,,,,0,,,,,,,,,,,0.037,NA
2015,Isabela,2015_Isabela,AP,2015_Isabela_AP,4,55,4.68,2.63,,11.32,,1,,0,,,,,,,,0,,,,,,,,,,,0.039,NA
2015,Isabela,2015_Isabela,AP,2015_Isabela_AP,4,56,4.22,2.6,,7.5,,1,,0,,,,,,,,0,,,,,,,,,,,0.033,NA
2015,Isabela,2015_Isabela,AP,2015_Isabela_AP,4,57,4.06,2.71,,6.86,,1,,0,,,,,,,,0,,,,,,,,,,,0.029,NA
2015,Isabela,2015_Isabela,AP,2015_Isabela_AP,4,58,3.2,3.04,,10.74,,1,,0,,,,,,,,0,,,,,,,,,,,0.022,NA
2015,Isabela,2015_Isabela,AP,2015_Isabela_AP,4,59,4.52,3.23,,10.75,,0,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.042,NA
2015,Isabela,2015_Isabela,AP,2015_Isabela_AP,4,60,4,3.16,,10.79,,1,,0,,,,,,,,0,,,,,,,,,,,0.042,NA
2015,Isabela,2015_Isabela,AP,2015_Isabela_AP,4,61,4.51,3.27,,10.06,,0,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.036,0.06
2015,Isabela,2015_Isabela,AP,2015_Isabela_AP,4,62,5,3.33,,9.03,,0,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.038,1.3
2015,Isabela,2015_Isabela,AP,2015_Isabela_AP,4,63,4.62,3.2,,9.63,,0,,0,,,,,,,,0,,,,,,,,,,,0.042,NA
2015,Isabela,2015_Isabela,AP,2015_Isabela_AP,4,64,4.22,2.44,,7.68,,1,,0,,,,,,,,0,,,,,,,,,,,0.03,NA
2015,Isabela,2015_Isabela,AP,2015_Isabela_AP,4,65,3.36,2.49,,8.01,,1,,0,,,,,,,,0,,,,,,,,,,,0.021,NA
2015,Isabela,2015_Isabela,AP,2015_Isabela_AP,4,66,3.72,3.13,,9.31,,1,,0,,,,,,,,0,,,,,,,,,,,0.029,NA
2015,Isabela,2015_Isabela,AP,2015_Isabela_AP,4,67,4.31,2.98,,9.72,,1,,0,,,,,,,,0,,,,,,,,,,,0.045,NA
2015,Isabela,2015_Isabela,AP,2015_Isabela_AP,4,68,5.96,4.23,,10.32,,1,,0,,,,,,,,0,,,,,,,,,,,0.093,NA
2015,Isabela,2015_Isabela,AP,2015_Isabela_AP,4,69,4.62,2.93,,7.96,,1,,0,,,,,,,,0,,,,,,,,,,,0.034,NA
2015,Isabela,2015_Isabela,AP,2015_Isabela_AP,4,70,4.43,2.59,,9.11,,0,,1,,1,1,0,0,0,0,0,,,,,,,,,,,0.021,0.67
2015,Isabela,2015_Isabela,AP,2015_Isabela_AP,4,71,4.84,3.47,,8.37,,0,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.041,1.17
2015,Isabela,2015_Isabela,AP,2015_Isabela_AP,4,72,4.07,2.5,,9.91,,1,,0,,,,,,,,0,,,,,,,,,,,0.03,NA
2015,Isabela,2015_Isabela,AP,2015_Isabela_AP,4,73,5.3,3.01,,10.71,,0,,0,,,,,,,,0,,,,,,,,,,,0.048,NA
2015,Isabela,2015_Isabela,AP,2015_Isabela_AP,4,74,5.53,3.2,,9.39,,0,,0,,,,,,,,0,,,,,,,,,,,0.034,NA
2015,Isabela,2015_Isabela,AP,2015_Isabela_AP,4,75,3.12,2.39,,10.11,,1,,0,,,,,,,,0,,,,,,,,,,,0.021,NA
2015,Isabela,2015_Isabela,AP,2015_Isabela_AP,4,76,4.52,3.36,,7.43,,1,,0,,,,,,,,0,,,,,,,,,,,0.043,NA
2015,Isabela,2015_Isabela,AP,2015_Isabela_AP,4,77,4.06,2.62,,6.86,,1,,1,,1,1,0,0,0,0,0,,,,,,,,,,,0.013,0.82
2015,Isabela,2015_Isabela,AP,2015_Isabela_AP,4,78,4.22,2.28,,7.19,,1,,0,,,,,,,,0,,,,,,,,,,,0.027,NA
2015,Isabela,2015_Isabela,AP,2015_Isabela_AP,4,79,5.13,3.19,,12.17,,0,,0,,,,,,,,0,,,,,,,,,,,0.051,NA
2015,Isabela,2015_Isabela,AP,2015_Isabela_AP,4,80,4.29,2.44,,6.33,,0,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.02,0.87
2015,Isabela,2015_Isabela,AP,2015_Isabela_AP,4,81,4.45,3.41,,9.76,,1,,0,,,,,,,,0,,,,,,,,,,,0.038,NA
2015,Isabela,2015_Isabela,AP,2015_Isabela_AP,4,82,4.73,2.65,,8.2,,0,,0,,,,,,,,0,,,,,,,,,,,0.043,NA
2015,Isabela,2015_Isabela,AP,2015_Isabela_AP,4,83,6.27,3.73,,9.37,,1,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.069,1.44
2015,Isabela,2015_Isabela,AP,2015_Isabela_AP,4,84,4.9,3.55,,10.07,,1,,0,,,,,,,,0,,,,,,,,,,,0.06,NA
2015,Isabela,2015_Isabela,AP,2015_Isabela_AP,4,85,3.79,1.79,,4.69,,0,,0,,,,,,,,0,,,,,,,,,,,0.009,NA
2015,Isabela,2015_Isabela,AP,2015_Isabela_AP,4,86,4.37,2.49,,9.09,,0,,0,,,,,,,,0,,,,,,,,,,,0.026,NA
2015,Isabela,2015_Isabela,AP,2015_Isabela_AP,4,87,5.01,2.84,,9.1,,0,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.035,1.07
2015,Isabela,2015_Isabela,AP,2015_Isabela_AP,4,88,4.21,2.92,,9.01,,1,,0,,,,,,,,0,,,,,,,,,,,0.038,NA
2015,Isabela,2015_Isabela,AP,2015_Isabela_AP,4,89,3.21,2.7,,3.25,,0,,0,,,,,,,,0,,,,,,,,,,,0.016,NA
2015,Isabela,2015_Isabela,AP,2015_Isabela_AP,4,90,4.41,2.66,,9.51,,1,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.039,1.25
2015,Isabela,2015_Isabela,AP,2015_Isabela_AP,4,91,4.38,3.36,,10.04,,0,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.041,1.1
2015,Isabela,2015_Isabela,AP,2015_Isabela_AP,4,92,6.05,3.41,,NA,,1,,0,,,,,,,,0,,,,,,,,,,,0.074,NA
2015,Isabela,2015_Isabela,AP,2015_Isabela_AP,4,93,4.41,2.99,,9.39,,0,,0,,,,,,,,0,,,,,,,,,,,0.039,NA
2015,Isabela,2015_Isabela,AP,2015_Isabela_AP,4,94,4.43,3.09,,9.55,,1,,0,,,,,,,,0,,,,,,,,,,,0.038,NA
2015,Isabela,2015_Isabela,AP,2015_Isabela_AP,4,95,4.88,3.82,,11.36,,1,,0,,,,,,,,0,,,,,,,,,,,0.057,NA
2015,Isabela,2015_Isabela,AP,2015_Isabela_AP,4,96,3.78,2.52,,9.85,,1,,0,,,,,,,,0,,,,,,,,,,,0.024,NA
2015,Isabela,2015_Isabela,AP,2015_Isabela_AP,4,97,3.6,3.03,,9.18,,0,,0,,,,,,,,0,,,,,,,,,,,0.019,NA
2015,Isabela,2015_Isabela,AP,2015_Isabela_AP,4,98,3.65,2.56,,8.55,,1,,0,,,,,,,,0,,,,,,,,,,,0.018,NA
2015,Isabela,2015_Isabela,AP,2015_Isabela_AP,4,99,3.41,2.64,,11.35,,1,,0,,,,,,,,0,,,,,,,,,,,0.025,NA
2015,Isabela,2015_Isabela,AP,2015_Isabela_AP,4,100,4.22,2.18,,8.91,,0,,0,,,,,,,,0,,,,,,,,,,,0.016,NA
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,1,6.31,2.53,,10.89,,0,,0,,,,,,,,0,,,,,,,,,,,0.015,NA
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,2,7.86,4.19,,NA,,0,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.138,0.86
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,3,8.22,3.67,,12.24,,0,,0,,,,,,,,0,,,,,,,,,,,0.091,NA
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,4,5.84,3.32,,13.58,,0,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.052,0.82
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,5,6.78,4.05,,11.65,,0,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.074,0.6
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,6,8.21,3.93,,NA,,0,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.114,1.1
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,7,7.52,3.41,,9.42,,0,,0,,,,,,,,0,,,,,,,,,,,0.066,NA
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,8,8.65,4.47,,12.78,,0,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.141,1.05
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,9,7.27,3.24,,10.1,,0,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.068,0.96
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,10,7.84,4.32,,15.83,,0,,0,,,,,,,,0,,,,,,,,,,,0.136,NA
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,11,7.82,4.2,,14.6,,0,,0,,,,,,,,0,,,,,,,,,,,0.104,NA
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,12,9.82,4.22,,NA,,0,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.144,0.74
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,13,6.75,3.25,,12.68,,0,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.064,0.96
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,14,8.29,3.62,,11.67,,0,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.081,0.79
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,15,8.9,4.11,,13.31,,0,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.158,0.67
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,16,7.8,4.11,,16.55,,0,,0,,,,,,,,0,,,,,,,,,,,0.096,0.95
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,17,5.78,3.88,,NA,,0,,0,,,,,,,,0,,,,,,,,,,,0.06,NA
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,18,7.11,4.16,,12.71,,0,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.098,0.64
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,19,8.54,3.76,,13.86,,0,,0,,,,,,,,0,,,,,,,,,,,0.113,NA
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,20,6.24,3.34,,12.38,,0,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.031,0.97
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,21,7.23,3.27,,NA,,0,,0,,,,,,,,0,,,,,,,,,,,0.063,NA
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,22,6.41,4.15,,14.13,,0,,0,,,,,,,,0,,,,,,,,,,,0.083,NA
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,23,8.48,4.92,,11.92,,0,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.134,1.2
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,24,8.1,3.61,,13.15,,0,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.094,0.51
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,25,8.6,3.56,,13.42,,0,,0,,,,,,,,0,,,,,,,,,,,0.099,NA
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,26,6.77,4.06,,NA,,0,,0,,,,,,,,0,,,,,,,,,,,0.09,NA
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,27,6.98,3.47,,12.28,,0,,0,,,,,,,,0,,,,,,,,,,,0.091,NA
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,28,6.94,3.39,,15.19,,0,,0,,,,,,,,0,,,,,,,,,,,0.093,NA
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,29,7.77,3.68,,12.88,,0,,0,,,,,,,,0,,,,,,,,,,,0.122,NA
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,30,7.51,3.55,,14.31,,0,,0,,,,,,,,0,,,,,,,,,,,0.104,NA
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,31,6.58,2.78,,10.35,,0,,0,,,,,,,,0,,,,,,,,,,,0.041,NA
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,32,6.86,4.1,,9.79,,0,,0,,,,,,,,0,,,,,,,,,,,0.071,NA
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,33,6.52,3.32,,12.31,,0,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.058,0.81
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,34,9.92,4.64,,16.74,,0,,0,,,,,,,,0,,,,,,,,,,,0.201,NA
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,35,7.7,4.2,,13.06,,0,,0,,,,,,,,0,,,,,,,,,,,0.095,NA
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,36,8.5,3.5,,NA,,0,,0,,,,,,,,0,,,,,,,,,,,0.096,NA
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,37,9.2,4.21,,NA,,0,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.167,NA
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,38,7.46,3.77,,12.42,,0,,0,,,,,,,,0,,,,,,,,,,,0.111,NA
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,39,7.86,3.93,,9.42,,0,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.107,0.97
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,40,7.11,4.03,,12.85,,0,,0,,,,,,,,0,,,,,,,,,,,0.088,NA
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,41,7.59,3,,9.17,,0,,0,,,,,,,,0,,,,,,,,,,,0.068,NA
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,42,7.22,3.47,,11.53,,0,,0,,,,,,,,0,,,,,,,,,,,0.105,NA
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,43,6.28,3.37,,9.51,,0,,0,,,,,,,,0,,,,,,,,,,,0.065,NA
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,44,5.17,3.41,,12.57,,0,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.052,0.86
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,45,7.29,2.8,,9.78,,0,,0,,,,,,,,0,,,,,,,,,,,0.07,NA
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,46,6.03,3.92,,12.71,,0,,0,,,,,,,,0,,,,,,,,,,,0.085,NA
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,47,7.35,3.52,,10.71,,0,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.081,0.87
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,48,8.23,3.95,,14.29,,0,,0,,,,,,,,0,,,,,,,,,,,0.099,NA
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,49,5.57,2.7,,11.32,,0,,1,,1,1,1,0,0,0,0,,,,,,,,,,,0.027,0.77
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,50,7.63,4.03,,11.76,,0,,0,,,,,,,,0,,,,,,,,,,,0.114,NA
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,51,6.72,4.24,,9.67,,0,,0,,,,,,,,0,,,,,,,,,,,0.063,NA
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,52,7.4,3.05,,9.95,,0,,0,,,,,,,,0,,,,,,,,,,,0.077,NA
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,53,5.78,3.24,,8.46,,0,,0,,,,,,,,0,,,,,,,,,,,0.042,NA
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,54,5.83,3.06,,9.14,,0,,1,,1,1,0,0,0,0,0,,,,,,,,,,,0.023,0.78
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,55,6.93,3.32,,10.57,,0,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.074,0.57
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,56,8.84,4.79,,12.02,,0,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.114,0.71
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,57,7.57,3.65,,12.19,,0,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.082,0.64
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,58,8.39,4.45,,15.73,,0,,0,,,,,,,,0,,,,,,,,,,,0.119,NA
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,59,7.32,3.08,,9.25,,0,,0,,,,,,,,0,,,,,,,,,,,0.064,NA
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,60,6.59,2.95,,11.16,,0,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.059,1.07
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,61,8.72,3.22,,14.95,,0,,1,,1,1,1,1,0,0,0,,,,,,,,,,,0.071,1.04
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,62,6.66,3.09,,8.33,,0,,0,,,,,,,,0,,,,,,,,,,,0.048,NA
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,63,6.82,2.34,,6.74,,0,,0,,,,,,,,0,,,,,,,,,,,0.034,NA
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,64,6.97,3.67,,9.81,,0,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.058,0.82
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,65,5.12,2.65,,11.36,,0,,1,,1,1,0,0,0,0,0,,,,,,,,,,,0.024,0.74
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,66,4.79,2.83,,NA,,0,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.033,0.66
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,67,8.19,3.9,,NA,,0,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.107,0.71
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,68,5.23,3.03,,10.28,,0,,1,,1,1,1,0,0,0,0,,,,,,,,,,,0.022,0.89
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,69,7.68,4.01,,NA,,0,,1,,1,1,1,1,0,0,0,,,,,,,,,,,0.067,0.72
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,70,5.29,2.65,,NA,,0,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.03,0.59
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,71,5.19,1.72,,7.87,,0,,0,,,,,,,,0,,,,,,,,,,,0.023,NA
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,72,6.19,2.75,,13.08,,0,,0,,,,,,,,0,,,,,,,,,,,0.067,NA
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,73,7.14,3.39,,8.81,,0,,0,,,,,,,,0,,,,,,,,,,,0.058,NA
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,74,8.45,4.41,,NA,,0,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.134,0.77
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,75,4.99,3.1,,10.43,,0,,0,,,,,,,,0,,,,,,,,,,,0.038,NA
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,76,5.46,3.21,,9.78,,0,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.038,0.87
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,77,7.08,3.98,,10.72,,0,,0,,,,,,,,0,,,,,,,,,,,0.103,NA
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,78,7.34,3.32,,11.77,,0,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.084,0.59
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,79,6.91,3.66,,13.83,,0,,0,,,,,,,,0,,,,,,,,,,,0.08,NA
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,80,6.21,3.75,,NA,,0,,0,,,,,,,,0,,,,,,,,,,,0.073,NA
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,81,6.31,4.22,,12.94,,0,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.064,0.87
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,82,6.94,3.59,,10.53,,0,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.066,0.69
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,83,6.46,3.56,,12.56,,0,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.041,0.82
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,84,7.13,3.83,,10.12,,0,,1,,1,1,1,1,0,0,0,,,,,,,,,,,0.036,0.7
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,85,6.38,3.16,,9.24,,0,,0,,,,,,,,0,,,,,,,,,,,0.043,NA
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,86,6.46,3.94,,13.29,,0,,0,,,,,,,,0,,,,,,,,,,,0.075,NA
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,87,6.8,3.25,,9.82,,0,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.065,0.99
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,88,8.37,3.99,,NA,,0,,0,,,,,,,,0,,,,,,,,,,,0.147,NA
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,89,7.83,3.98,,13.46,,0,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.093,0.93
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,90,6.62,3.39,,13.36,,0,,0,,,,,,,,0,,,,,,,,,,,0.064,NA
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,91,8.87,4.16,,NA,,0,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.107,0.81
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,92,5.9,3.45,,NA,,0,,1,,1,1,0,0,0,0,0,,,,,,,,,,,0.044,0.63
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,93,5.05,2.7,,9.66,,0,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.014,0.46
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,94,5.29,2.24,,8.42,,0,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.021,0.85
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,95,7.71,3.77,,14.14,,0,,1,,1,1,1,1,0,0,0,,,,,,,,,,,NA,NA
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,96,7.09,4.28,,13.07,,0,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.066,0.87
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,97,9.12,4.17,,13.57,,0,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.124,1.06
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,98,7.42,3.34,,9.61,,0,,0,,,,,,,,0,,,,,,,,,,,0.065,NA
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,99,9.5,3.9,,11.08,,0,,0,,,,,,,,0,,,,,,,,,,,0.144,NA
2015,Floreana,2015_Floreana,CD,2015_Floreana_CD,3,100,6.19,3.41,,12.93,,0,,0,,,,,,,,0,,,,,,,,,,,0.078,NA
2015,Floreana,2015_Floreana,CM,2015_Floreana_CM,4,1,6.27,3.63,,11.58,,0,,0,,,,,,,,0,,,,,,,,,,,0.067,NA
2015,Floreana,2015_Floreana,CM,2015_Floreana_CM,4,2,7.47,3.75,,NA,,0,,1,,1,1,1,0,0,0,0,,,,,,,,,,,NA,0.74
2015,Floreana,2015_Floreana,CM,2015_Floreana_CM,4,3,8.3,3.81,,12.43,,0,,0,,,,,,,,0,,,,,,,,,,,NA,NA
2015,Floreana,2015_Floreana,CM,2015_Floreana_CM,4,4,7.66,4.26,,12.56,,0,,0,,,,,,,,0,,,,,,,,,,,NA,NA
2015,Floreana,2015_Floreana,CM,2015_Floreana_CM,4,5,8.65,3.88,,11.86,,0,,0,,,,,,,,0,,,,,,,,,,,NA,NA
2015,Floreana,2015_Floreana,CM,2015_Floreana_CM,4,6,9.09,3.67,,13.62,,0,,0,,,,,,,,0,,,,,,,,,,,0.109,NA
2015,Floreana,2015_Floreana,CM,2015_Floreana_CM,4,7,8.58,4.21,,NA,,0,,1,,1,0,0,0,0,0,0,,,,,,,,,,,NA,NA
2015,Floreana,2015_Floreana,CM,2015_Floreana_CM,4,8,5.81,3.34,,15.53,,0,,0,,,,,,,,0,,,,,,,,,,,NA,NA
